,date,action
69,2021-10-25 01:22:00+00:00,[0.7950203]
70,2021-10-25 01:23:00+00:00,[0.3377537]
71,2021-10-25 01:24:00+00:00,[-0.690171]
72,2021-10-25 01:25:00+00:00,[1.]
73,2021-10-25 01:26:00+00:00,[1.]
74,2021-10-25 01:27:00+00:00,[1.]
75,2021-10-25 01:28:00+00:00,[-0.9557569]
76,2021-10-25 01:29:00+00:00,[-0.58371365]
77,2021-10-25 01:30:00+00:00,[0.33300155]
78,2021-10-25 01:31:00+00:00,[0.0450806]
79,2021-10-25 01:32:00+00:00,[0.89726156]
80,2021-10-25 01:33:00+00:00,[0.31957072]
81,2021-10-25 01:34:00+00:00,[0.36460182]
82,2021-10-25 01:35:00+00:00,[-0.37607503]
83,2021-10-25 01:36:00+00:00,[-0.27712756]
84,2021-10-25 01:37:00+00:00,[0.5765315]
85,2021-10-25 01:38:00+00:00,[1.]
86,2021-10-25 01:39:00+00:00,[-1.]
87,2021-10-25 01:40:00+00:00,[-1.]
88,2021-10-25 01:41:00+00:00,[0.8312236]
89,2021-10-25 01:42:00+00:00,[1.]
90,2021-10-25 01:43:00+00:00,[-1.]
91,2021-10-25 01:44:00+00:00,[1.]
92,2021-10-25 01:45:00+00:00,[1.]
93,2021-10-25 01:46:00+00:00,[0.98678315]
94,2021-10-25 01:47:00+00:00,[-0.11875159]
95,2021-10-25 01:48:00+00:00,[-0.41566545]
96,2021-10-25 01:49:00+00:00,[-0.641999]
97,2021-10-25 01:50:00+00:00,[1.]
98,2021-10-25 01:51:00+00:00,[0.9493453]
99,2021-10-25 01:52:00+00:00,[0.09261149]
100,2021-10-25 01:53:00+00:00,[1.]
101,2021-10-25 01:54:00+00:00,[1.]
102,2021-10-25 01:55:00+00:00,[0.1524601]
103,2021-10-25 01:56:00+00:00,[0.2143107]
104,2021-10-25 01:57:00+00:00,[1.]
105,2021-10-25 01:58:00+00:00,[1.]
106,2021-10-25 01:59:00+00:00,[1.]
107,2021-10-25 02:00:00+00:00,[0.6638053]
108,2021-10-25 02:01:00+00:00,[1.]
109,2021-10-25 02:02:00+00:00,[1.]
110,2021-10-25 02:03:00+00:00,[0.12670296]
111,2021-10-25 02:04:00+00:00,[1.]
112,2021-10-25 02:05:00+00:00,[-0.44873464]
113,2021-10-25 02:06:00+00:00,[1.]
114,2021-10-25 02:07:00+00:00,[0.89206064]
115,2021-10-25 02:08:00+00:00,[1.]
116,2021-10-25 02:09:00+00:00,[1.]
117,2021-10-25 02:10:00+00:00,[0.4958586]
118,2021-10-25 02:11:00+00:00,[1.]
119,2021-10-25 02:12:00+00:00,[0.06103939]
120,2021-10-25 02:13:00+00:00,[0.6551751]
121,2021-10-25 02:14:00+00:00,[-0.7912012]
122,2021-10-25 02:15:00+00:00,[0.5965679]
123,2021-10-25 02:16:00+00:00,[1.]
124,2021-10-25 02:17:00+00:00,[-1.]
125,2021-10-25 02:18:00+00:00,[-0.23324168]
126,2021-10-25 02:19:00+00:00,[0.31420442]
127,2021-10-25 02:20:00+00:00,[0.67149585]
128,2021-10-25 02:21:00+00:00,[0.35813338]
129,2021-10-25 02:22:00+00:00,[0.81934005]
130,2021-10-25 02:23:00+00:00,[0.5035047]
131,2021-10-25 02:24:00+00:00,[1.]
132,2021-10-25 02:25:00+00:00,[0.21748579]
133,2021-10-25 02:26:00+00:00,[1.]
134,2021-10-25 02:27:00+00:00,[1.]
135,2021-10-25 02:28:00+00:00,[1.]
136,2021-10-25 02:29:00+00:00,[0.5098342]
137,2021-10-25 02:30:00+00:00,[0.84305906]
138,2021-10-25 02:31:00+00:00,[1.]
139,2021-10-25 02:32:00+00:00,[0.07018691]
140,2021-10-25 02:33:00+00:00,[0.3668206]
141,2021-10-25 02:34:00+00:00,[0.83975035]
142,2021-10-25 02:35:00+00:00,[1.]
143,2021-10-25 02:36:00+00:00,[1.]
144,2021-10-25 02:37:00+00:00,[1.]
145,2021-10-25 02:38:00+00:00,[0.05302924]
146,2021-10-25 02:39:00+00:00,[0.4096637]
147,2021-10-25 02:40:00+00:00,[0.8643903]
148,2021-10-25 02:41:00+00:00,[0.8068367]
149,2021-10-25 02:42:00+00:00,[0.9443988]
150,2021-10-25 02:43:00+00:00,[1.]
151,2021-10-25 02:44:00+00:00,[1.]
152,2021-10-25 02:45:00+00:00,[1.]
153,2021-10-25 02:46:00+00:00,[0.71453345]
154,2021-10-25 02:47:00+00:00,[1.]
155,2021-10-25 02:48:00+00:00,[0.9042179]
156,2021-10-25 02:49:00+00:00,[1.]
157,2021-10-25 02:50:00+00:00,[0.8110838]
158,2021-10-25 02:51:00+00:00,[1.]
159,2021-10-25 02:52:00+00:00,[0.92772937]
160,2021-10-25 02:53:00+00:00,[-0.30910665]
161,2021-10-25 02:54:00+00:00,[1.]
162,2021-10-25 02:55:00+00:00,[1.]
163,2021-10-25 02:56:00+00:00,[-0.648611]
164,2021-10-25 02:57:00+00:00,[0.10576302]
165,2021-10-25 02:58:00+00:00,[-0.32373506]
166,2021-10-25 02:59:00+00:00,[0.19869226]
167,2021-10-25 03:00:00+00:00,[0.00448138]
168,2021-10-25 03:01:00+00:00,[1.]
169,2021-10-25 03:02:00+00:00,[-0.47114003]
170,2021-10-25 03:03:00+00:00,[1.]
171,2021-10-25 03:04:00+00:00,[0.00169408]
172,2021-10-25 03:05:00+00:00,[-0.08316708]
173,2021-10-25 03:06:00+00:00,[0.9132148]
174,2021-10-25 03:07:00+00:00,[0.90834]
175,2021-10-25 03:08:00+00:00,[1.]
176,2021-10-25 03:09:00+00:00,[1.]
177,2021-10-25 03:10:00+00:00,[0.22719774]
178,2021-10-25 03:11:00+00:00,[0.32936358]
179,2021-10-25 03:12:00+00:00,[1.]
180,2021-10-25 03:13:00+00:00,[1.]
181,2021-10-25 03:14:00+00:00,[-0.0561645]
182,2021-10-25 03:15:00+00:00,[1.]
183,2021-10-25 03:16:00+00:00,[0.7712919]
184,2021-10-25 03:17:00+00:00,[0.82540303]
185,2021-10-25 03:18:00+00:00,[1.]
186,2021-10-25 03:19:00+00:00,[0.05192196]
187,2021-10-25 03:20:00+00:00,[1.]
188,2021-10-25 03:21:00+00:00,[-0.9685162]
189,2021-10-25 03:22:00+00:00,[0.8970603]
190,2021-10-25 03:23:00+00:00,[1.]
191,2021-10-25 03:24:00+00:00,[1.]
192,2021-10-25 03:25:00+00:00,[1.]
193,2021-10-25 03:26:00+00:00,[0.41365194]
194,2021-10-25 03:27:00+00:00,[0.9323665]
195,2021-10-25 03:28:00+00:00,[1.]
196,2021-10-25 03:29:00+00:00,[1.]
197,2021-10-25 03:30:00+00:00,[0.9674859]
198,2021-10-25 03:31:00+00:00,[0.22017294]
199,2021-10-25 03:32:00+00:00,[-0.31273425]
200,2021-10-25 03:33:00+00:00,[0.43528354]
201,2021-10-25 03:34:00+00:00,[0.38589796]
202,2021-10-25 03:35:00+00:00,[0.15613449]
203,2021-10-25 03:36:00+00:00,[1.]
204,2021-10-25 03:37:00+00:00,[1.]
205,2021-10-25 03:38:00+00:00,[1.]
206,2021-10-25 03:39:00+00:00,[-1.]
207,2021-10-25 03:40:00+00:00,[1.]
208,2021-10-25 03:41:00+00:00,[0.4840461]
209,2021-10-25 03:42:00+00:00,[0.4579841]
210,2021-10-25 03:43:00+00:00,[-0.16865504]
211,2021-10-25 03:44:00+00:00,[-0.85251033]
212,2021-10-25 03:45:00+00:00,[1.]
213,2021-10-25 03:46:00+00:00,[1.]
214,2021-10-25 03:47:00+00:00,[0.18131182]
215,2021-10-25 03:48:00+00:00,[1.]
216,2021-10-25 03:49:00+00:00,[0.1919303]
217,2021-10-25 03:50:00+00:00,[0.5452582]
218,2021-10-25 03:51:00+00:00,[-0.25036806]
219,2021-10-25 03:52:00+00:00,[0.60474426]
220,2021-10-25 03:53:00+00:00,[1.]
221,2021-10-25 03:54:00+00:00,[0.50767654]
222,2021-10-25 03:55:00+00:00,[0.05006427]
223,2021-10-25 03:56:00+00:00,[-1.]
224,2021-10-25 03:57:00+00:00,[0.32210058]
225,2021-10-25 03:58:00+00:00,[0.24672109]
226,2021-10-25 03:59:00+00:00,[1.]
227,2021-10-25 04:00:00+00:00,[1.]
228,2021-10-25 04:01:00+00:00,[0.71074563]
229,2021-10-25 04:02:00+00:00,[-0.73535913]
230,2021-10-25 04:03:00+00:00,[0.77803]
231,2021-10-25 04:04:00+00:00,[1.]
232,2021-10-25 04:05:00+00:00,[0.4144421]
233,2021-10-25 04:06:00+00:00,[1.]
234,2021-10-25 04:07:00+00:00,[1.]
235,2021-10-25 04:08:00+00:00,[0.19650137]
236,2021-10-25 04:09:00+00:00,[0.80262166]
237,2021-10-25 04:10:00+00:00,[0.6557087]
238,2021-10-25 04:11:00+00:00,[1.]
239,2021-10-25 04:12:00+00:00,[1.]
240,2021-10-25 04:13:00+00:00,[0.66888976]
241,2021-10-25 04:14:00+00:00,[1.]
242,2021-10-25 04:15:00+00:00,[0.85195816]
243,2021-10-25 04:16:00+00:00,[-1.]
244,2021-10-25 04:17:00+00:00,[1.]
245,2021-10-25 04:18:00+00:00,[-0.16868216]
246,2021-10-25 04:19:00+00:00,[1.]
247,2021-10-25 04:20:00+00:00,[1.]
248,2021-10-25 04:21:00+00:00,[0.10436505]
249,2021-10-25 04:22:00+00:00,[1.]
250,2021-10-25 04:23:00+00:00,[-0.0733242]
251,2021-10-25 04:24:00+00:00,[-0.53822017]
252,2021-10-25 04:25:00+00:00,[1.]
253,2021-10-25 04:26:00+00:00,[-0.1357283]
254,2021-10-25 04:27:00+00:00,[0.16753405]
255,2021-10-25 04:28:00+00:00,[0.7769517]
256,2021-10-25 04:29:00+00:00,[1.]
257,2021-10-25 04:30:00+00:00,[-0.32747644]
258,2021-10-25 04:31:00+00:00,[-0.76798373]
259,2021-10-25 04:32:00+00:00,[-0.8516602]
260,2021-10-25 04:33:00+00:00,[-0.9579514]
261,2021-10-25 04:34:00+00:00,[1.]
262,2021-10-25 04:35:00+00:00,[0.7731768]
263,2021-10-25 04:36:00+00:00,[1.]
264,2021-10-25 04:37:00+00:00,[0.9288595]
265,2021-10-25 04:38:00+00:00,[1.]
266,2021-10-25 04:39:00+00:00,[1.]
267,2021-10-25 04:40:00+00:00,[-0.8839739]
268,2021-10-25 04:41:00+00:00,[-0.00121915]
269,2021-10-25 04:42:00+00:00,[0.33936402]
270,2021-10-25 04:43:00+00:00,[1.]
271,2021-10-25 04:44:00+00:00,[1.]
272,2021-10-25 04:45:00+00:00,[1.]
273,2021-10-25 04:46:00+00:00,[-0.45620614]
274,2021-10-25 04:47:00+00:00,[-0.5503939]
275,2021-10-25 04:48:00+00:00,[0.9273262]
276,2021-10-25 04:49:00+00:00,[1.]
277,2021-10-25 04:50:00+00:00,[1.]
278,2021-10-25 04:51:00+00:00,[0.26139665]
279,2021-10-25 04:52:00+00:00,[0.8768531]
280,2021-10-25 04:53:00+00:00,[1.]
281,2021-10-25 04:54:00+00:00,[1.]
282,2021-10-25 04:55:00+00:00,[0.61946225]
283,2021-10-25 04:56:00+00:00,[0.77645767]
284,2021-10-25 04:57:00+00:00,[0.07024729]
285,2021-10-25 04:58:00+00:00,[0.42168933]
286,2021-10-25 04:59:00+00:00,[1.]
287,2021-10-25 05:00:00+00:00,[0.683588]
288,2021-10-25 05:01:00+00:00,[0.8634542]
289,2021-10-25 05:02:00+00:00,[0.46350926]
290,2021-10-25 05:03:00+00:00,[1.]
291,2021-10-25 05:04:00+00:00,[1.]
292,2021-10-25 05:05:00+00:00,[-0.16654307]
293,2021-10-25 05:06:00+00:00,[0.41971657]
294,2021-10-25 05:07:00+00:00,[0.703686]
295,2021-10-25 05:08:00+00:00,[0.05419987]
296,2021-10-25 05:09:00+00:00,[1.]
297,2021-10-25 05:10:00+00:00,[-0.6709808]
298,2021-10-25 05:11:00+00:00,[1.]
299,2021-10-25 05:12:00+00:00,[-1.]
300,2021-10-25 05:13:00+00:00,[0.6642937]
301,2021-10-25 05:14:00+00:00,[0.49521732]
302,2021-10-25 05:15:00+00:00,[0.40753764]
303,2021-10-25 05:16:00+00:00,[1.]
304,2021-10-25 05:17:00+00:00,[1.]
305,2021-10-25 05:18:00+00:00,[0.4145766]
306,2021-10-25 05:19:00+00:00,[-0.3621897]
307,2021-10-25 05:20:00+00:00,[1.]
308,2021-10-25 05:21:00+00:00,[0.6323395]
309,2021-10-25 05:22:00+00:00,[1.]
310,2021-10-25 05:23:00+00:00,[0.7864077]
311,2021-10-25 05:24:00+00:00,[1.]
312,2021-10-25 05:25:00+00:00,[1.]
313,2021-10-25 05:26:00+00:00,[0.87556124]
314,2021-10-25 05:27:00+00:00,[0.73947495]
315,2021-10-25 05:28:00+00:00,[1.]
316,2021-10-25 05:29:00+00:00,[1.]
317,2021-10-25 05:30:00+00:00,[-1.]
318,2021-10-25 05:31:00+00:00,[1.]
319,2021-10-25 05:32:00+00:00,[1.]
320,2021-10-25 05:33:00+00:00,[0.7526395]
321,2021-10-25 05:34:00+00:00,[1.]
322,2021-10-25 05:35:00+00:00,[1.]
323,2021-10-25 05:36:00+00:00,[0.2550683]
324,2021-10-25 05:37:00+00:00,[1.]
325,2021-10-25 05:38:00+00:00,[0.4004651]
326,2021-10-25 05:39:00+00:00,[1.]
327,2021-10-25 05:40:00+00:00,[-0.24828023]
328,2021-10-25 05:41:00+00:00,[1.]
329,2021-10-25 05:42:00+00:00,[-0.73581266]
330,2021-10-25 05:43:00+00:00,[0.23157173]
331,2021-10-25 05:44:00+00:00,[0.7684177]
332,2021-10-25 05:45:00+00:00,[-0.5915799]
333,2021-10-25 05:46:00+00:00,[-0.03509498]
334,2021-10-25 05:47:00+00:00,[-0.50704944]
335,2021-10-25 05:48:00+00:00,[0.99129]
336,2021-10-25 05:49:00+00:00,[1.]
337,2021-10-25 05:50:00+00:00,[-1.]
338,2021-10-25 05:51:00+00:00,[0.42144355]
339,2021-10-25 05:52:00+00:00,[-0.68456185]
340,2021-10-25 05:53:00+00:00,[-0.36798584]
341,2021-10-25 05:54:00+00:00,[1.]
342,2021-10-25 05:55:00+00:00,[1.]
343,2021-10-25 05:56:00+00:00,[1.]
344,2021-10-25 05:57:00+00:00,[-0.5828291]
345,2021-10-25 05:58:00+00:00,[1.]
346,2021-10-25 05:59:00+00:00,[-0.04667044]
347,2021-10-25 06:00:00+00:00,[0.6815093]
348,2021-10-25 06:01:00+00:00,[1.]
349,2021-10-25 06:02:00+00:00,[1.]
350,2021-10-25 06:03:00+00:00,[0.60204667]
351,2021-10-25 06:04:00+00:00,[0.08910686]
352,2021-10-25 06:05:00+00:00,[1.]
353,2021-10-25 06:06:00+00:00,[1.]
354,2021-10-25 06:07:00+00:00,[1.]
355,2021-10-25 06:08:00+00:00,[-0.68903613]
356,2021-10-25 06:09:00+00:00,[-0.23664868]
357,2021-10-25 06:10:00+00:00,[0.76145196]
358,2021-10-25 06:11:00+00:00,[1.]
359,2021-10-25 06:12:00+00:00,[1.]
360,2021-10-25 06:13:00+00:00,[-0.25457913]
361,2021-10-25 06:14:00+00:00,[0.7210685]
362,2021-10-25 06:15:00+00:00,[1.]
363,2021-10-25 06:16:00+00:00,[-0.34317362]
364,2021-10-25 06:17:00+00:00,[1.]
365,2021-10-25 06:18:00+00:00,[1.]
366,2021-10-25 06:19:00+00:00,[-1.]
367,2021-10-25 06:20:00+00:00,[0.9163751]
368,2021-10-25 06:21:00+00:00,[1.]
369,2021-10-25 06:22:00+00:00,[1.]
370,2021-10-25 06:23:00+00:00,[1.]
371,2021-10-25 06:24:00+00:00,[1.]
372,2021-10-25 06:25:00+00:00,[0.45846352]
373,2021-10-25 06:26:00+00:00,[1.]
374,2021-10-25 06:27:00+00:00,[0.6150554]
375,2021-10-25 06:28:00+00:00,[1.]
376,2021-10-25 06:29:00+00:00,[1.]
377,2021-10-25 06:30:00+00:00,[1.]
378,2021-10-25 06:31:00+00:00,[1.]
379,2021-10-25 06:32:00+00:00,[1.]
380,2021-10-25 06:33:00+00:00,[0.92283285]
381,2021-10-25 06:34:00+00:00,[1.]
382,2021-10-25 06:35:00+00:00,[0.9891667]
383,2021-10-25 06:36:00+00:00,[0.8163051]
384,2021-10-25 06:37:00+00:00,[-0.8180739]
385,2021-10-25 06:38:00+00:00,[1.]
386,2021-10-25 06:39:00+00:00,[1.]
387,2021-10-25 06:40:00+00:00,[-1.]
388,2021-10-25 06:41:00+00:00,[1.]
389,2021-10-25 06:42:00+00:00,[0.1755889]
390,2021-10-25 06:43:00+00:00,[0.968857]
391,2021-10-25 06:44:00+00:00,[1.]
392,2021-10-25 06:45:00+00:00,[1.]
393,2021-10-25 06:46:00+00:00,[1.]
394,2021-10-25 06:47:00+00:00,[1.]
395,2021-10-25 06:48:00+00:00,[1.]
396,2021-10-25 06:49:00+00:00,[1.]
397,2021-10-25 06:50:00+00:00,[0.16316396]
398,2021-10-25 06:51:00+00:00,[-0.6282546]
399,2021-10-25 06:52:00+00:00,[-0.01714647]
400,2021-10-25 06:53:00+00:00,[-0.38665432]
401,2021-10-25 06:54:00+00:00,[1.]
402,2021-10-25 06:55:00+00:00,[0.6951342]
403,2021-10-25 06:56:00+00:00,[1.]
404,2021-10-25 06:57:00+00:00,[0.68922114]
405,2021-10-25 06:58:00+00:00,[-0.16182995]
406,2021-10-25 06:59:00+00:00,[0.44423264]
407,2021-10-25 07:00:00+00:00,[1.]
408,2021-10-25 07:01:00+00:00,[-0.25917876]
409,2021-10-25 07:02:00+00:00,[1.]
410,2021-10-25 07:03:00+00:00,[0.76134354]
411,2021-10-25 07:04:00+00:00,[-0.5360219]
412,2021-10-25 07:05:00+00:00,[1.]
413,2021-10-25 07:06:00+00:00,[1.]
414,2021-10-25 07:07:00+00:00,[1.]
415,2021-10-25 07:08:00+00:00,[0.84789693]
416,2021-10-25 07:09:00+00:00,[0.8163682]
417,2021-10-25 07:10:00+00:00,[0.29079738]
418,2021-10-25 07:11:00+00:00,[1.]
419,2021-10-25 07:12:00+00:00,[0.4191287]
420,2021-10-25 07:13:00+00:00,[0.5950453]
421,2021-10-25 07:14:00+00:00,[-0.8308424]
422,2021-10-25 07:15:00+00:00,[0.11889446]
423,2021-10-25 07:16:00+00:00,[-1.]
424,2021-10-25 07:17:00+00:00,[0.2317437]
425,2021-10-25 07:18:00+00:00,[0.2533068]
426,2021-10-25 07:19:00+00:00,[1.]
427,2021-10-25 07:20:00+00:00,[0.5053041]
428,2021-10-25 07:21:00+00:00,[0.19342509]
429,2021-10-25 07:22:00+00:00,[0.79579484]
430,2021-10-25 07:23:00+00:00,[-0.9493702]
431,2021-10-25 07:24:00+00:00,[1.]
432,2021-10-25 07:25:00+00:00,[1.]
433,2021-10-25 07:26:00+00:00,[0.8880182]
434,2021-10-25 07:27:00+00:00,[1.]
435,2021-10-25 07:28:00+00:00,[0.28000742]
436,2021-10-25 07:29:00+00:00,[1.]
437,2021-10-25 07:30:00+00:00,[1.]
438,2021-10-25 07:31:00+00:00,[-0.74983144]
439,2021-10-25 07:32:00+00:00,[1.]
440,2021-10-25 07:33:00+00:00,[1.]
441,2021-10-25 07:34:00+00:00,[-0.13328886]
442,2021-10-25 07:35:00+00:00,[1.]
443,2021-10-25 07:36:00+00:00,[1.]
444,2021-10-25 07:37:00+00:00,[0.27777883]
445,2021-10-25 07:38:00+00:00,[1.]
446,2021-10-25 07:39:00+00:00,[1.]
447,2021-10-25 07:40:00+00:00,[0.36537772]
448,2021-10-25 07:41:00+00:00,[0.57057726]
449,2021-10-25 07:42:00+00:00,[1.]
450,2021-10-25 07:43:00+00:00,[-0.7703695]
451,2021-10-25 07:44:00+00:00,[-1.]
452,2021-10-25 07:45:00+00:00,[1.]
453,2021-10-25 07:46:00+00:00,[1.]
454,2021-10-25 07:47:00+00:00,[0.4154529]
455,2021-10-25 07:48:00+00:00,[-0.60140246]
456,2021-10-25 07:49:00+00:00,[-0.6565328]
457,2021-10-25 07:50:00+00:00,[1.]
458,2021-10-25 07:51:00+00:00,[-0.2718218]
459,2021-10-25 07:52:00+00:00,[0.31559008]
460,2021-10-25 07:53:00+00:00,[1.]
461,2021-10-25 07:54:00+00:00,[1.]
462,2021-10-25 07:55:00+00:00,[1.]
463,2021-10-25 07:56:00+00:00,[0.85566133]
464,2021-10-25 07:57:00+00:00,[1.]
465,2021-10-25 07:58:00+00:00,[-0.2230249]
466,2021-10-25 07:59:00+00:00,[-0.09560746]
467,2021-10-25 08:00:00+00:00,[0.36369824]
468,2021-10-25 08:01:00+00:00,[1.]
469,2021-10-25 08:02:00+00:00,[1.]
470,2021-10-25 08:03:00+00:00,[-0.33095425]
471,2021-10-25 08:04:00+00:00,[1.]
472,2021-10-25 08:05:00+00:00,[-0.35672593]
473,2021-10-25 08:06:00+00:00,[1.]
474,2021-10-25 08:07:00+00:00,[0.13869992]
475,2021-10-25 08:08:00+00:00,[1.]
476,2021-10-25 08:09:00+00:00,[0.4858275]
477,2021-10-25 08:10:00+00:00,[1.]
478,2021-10-25 08:11:00+00:00,[1.]
479,2021-10-25 08:12:00+00:00,[1.]
480,2021-10-25 08:13:00+00:00,[0.7481491]
481,2021-10-25 08:14:00+00:00,[0.3092703]
482,2021-10-25 08:15:00+00:00,[-1.]
483,2021-10-25 08:16:00+00:00,[-0.36446512]
484,2021-10-25 08:17:00+00:00,[1.]
485,2021-10-25 08:18:00+00:00,[0.9455705]
486,2021-10-25 08:19:00+00:00,[1.]
487,2021-10-25 08:20:00+00:00,[1.]
488,2021-10-25 08:21:00+00:00,[0.15117079]
489,2021-10-25 08:22:00+00:00,[0.1678673]
490,2021-10-25 08:23:00+00:00,[0.07428414]
491,2021-10-25 08:24:00+00:00,[0.47762686]
492,2021-10-25 08:25:00+00:00,[0.76033413]
493,2021-10-25 08:26:00+00:00,[-0.19060749]
494,2021-10-25 08:27:00+00:00,[0.96444654]
495,2021-10-25 08:28:00+00:00,[-0.9142089]
496,2021-10-25 08:29:00+00:00,[0.8858577]
497,2021-10-25 08:30:00+00:00,[0.07379246]
498,2021-10-25 08:31:00+00:00,[0.5006304]
499,2021-10-25 08:32:00+00:00,[0.33636647]
500,2021-10-25 08:33:00+00:00,[-0.6541489]
501,2021-10-25 08:34:00+00:00,[1.]
502,2021-10-25 08:35:00+00:00,[1.]
503,2021-10-25 08:36:00+00:00,[1.]
504,2021-10-25 08:37:00+00:00,[1.]
505,2021-10-25 08:38:00+00:00,[-0.0556795]
506,2021-10-25 08:39:00+00:00,[0.82495207]
507,2021-10-25 08:40:00+00:00,[1.]
508,2021-10-25 08:41:00+00:00,[1.]
509,2021-10-25 08:42:00+00:00,[1.]
510,2021-10-25 08:43:00+00:00,[-0.9197619]
511,2021-10-25 08:44:00+00:00,[-0.30387467]
512,2021-10-25 08:45:00+00:00,[-0.29611653]
513,2021-10-25 08:46:00+00:00,[0.35325304]
514,2021-10-25 08:47:00+00:00,[-0.0809328]
515,2021-10-25 08:48:00+00:00,[1.]
516,2021-10-25 08:49:00+00:00,[-0.27050978]
517,2021-10-25 08:50:00+00:00,[-0.07879055]
518,2021-10-25 08:51:00+00:00,[1.]
519,2021-10-25 08:52:00+00:00,[1.]
520,2021-10-25 08:53:00+00:00,[0.90217286]
521,2021-10-25 08:54:00+00:00,[0.05435294]
522,2021-10-25 08:55:00+00:00,[0.43757296]
523,2021-10-25 08:56:00+00:00,[-0.2618078]
524,2021-10-25 08:57:00+00:00,[1.]
525,2021-10-25 08:58:00+00:00,[0.9179452]
526,2021-10-25 08:59:00+00:00,[0.2105723]
527,2021-10-25 09:00:00+00:00,[0.93462193]
528,2021-10-25 09:01:00+00:00,[-1.]
529,2021-10-25 09:02:00+00:00,[1.]
530,2021-10-25 09:03:00+00:00,[0.5629991]
531,2021-10-25 09:04:00+00:00,[0.90254223]
532,2021-10-25 09:05:00+00:00,[1.]
533,2021-10-25 09:06:00+00:00,[0.83691716]
534,2021-10-25 09:07:00+00:00,[-0.00831306]
535,2021-10-25 09:08:00+00:00,[0.6341374]
536,2021-10-25 09:09:00+00:00,[-0.08295459]
537,2021-10-25 09:10:00+00:00,[-0.65653974]
538,2021-10-25 09:11:00+00:00,[0.64556134]
539,2021-10-25 09:12:00+00:00,[0.36613658]
