,date,action
111,2021-10-25 02:04:00+00:00,[1.]
112,2021-10-25 02:05:00+00:00,[-0.17924368]
113,2021-10-25 02:06:00+00:00,[0.07239771]
114,2021-10-25 02:07:00+00:00,[1.]
115,2021-10-25 02:08:00+00:00,[1.]
116,2021-10-25 02:09:00+00:00,[0.53394145]
117,2021-10-25 02:10:00+00:00,[1.]
118,2021-10-25 02:11:00+00:00,[-0.6284644]
119,2021-10-25 02:12:00+00:00,[1.]
120,2021-10-25 02:13:00+00:00,[1.]
121,2021-10-25 02:14:00+00:00,[-1.]
122,2021-10-25 02:15:00+00:00,[1.]
123,2021-10-25 02:16:00+00:00,[0.8590808]
124,2021-10-25 02:17:00+00:00,[1.]
125,2021-10-25 02:18:00+00:00,[1.]
126,2021-10-25 02:19:00+00:00,[-0.21823817]
127,2021-10-25 02:20:00+00:00,[0.97874224]
128,2021-10-25 02:21:00+00:00,[1.]
129,2021-10-25 02:22:00+00:00,[1.]
130,2021-10-25 02:23:00+00:00,[1.]
131,2021-10-25 02:24:00+00:00,[0.26027426]
132,2021-10-25 02:25:00+00:00,[1.]
133,2021-10-25 02:26:00+00:00,[1.]
134,2021-10-25 02:27:00+00:00,[1.]
135,2021-10-25 02:28:00+00:00,[1.]
136,2021-10-25 02:29:00+00:00,[0.14095294]
137,2021-10-25 02:30:00+00:00,[-0.10073811]
138,2021-10-25 02:31:00+00:00,[1.]
139,2021-10-25 02:32:00+00:00,[0.30592912]
140,2021-10-25 02:33:00+00:00,[1.]
141,2021-10-25 02:34:00+00:00,[1.]
142,2021-10-25 02:35:00+00:00,[0.4744724]
143,2021-10-25 02:36:00+00:00,[0.65092564]
144,2021-10-25 02:37:00+00:00,[-1.]
145,2021-10-25 02:38:00+00:00,[0.5040858]
146,2021-10-25 02:39:00+00:00,[0.62921834]
147,2021-10-25 02:40:00+00:00,[-0.1993959]
148,2021-10-25 02:41:00+00:00,[1.]
149,2021-10-25 02:42:00+00:00,[-0.46304047]
150,2021-10-25 02:43:00+00:00,[1.]
151,2021-10-25 02:44:00+00:00,[-0.89370596]
152,2021-10-25 02:45:00+00:00,[-0.26422197]
153,2021-10-25 02:46:00+00:00,[0.06974483]
154,2021-10-25 02:47:00+00:00,[0.7104748]
155,2021-10-25 02:48:00+00:00,[1.]
156,2021-10-25 02:49:00+00:00,[1.]
157,2021-10-25 02:50:00+00:00,[1.]
158,2021-10-25 02:51:00+00:00,[0.8981187]
159,2021-10-25 02:52:00+00:00,[-1.]
160,2021-10-25 02:53:00+00:00,[0.903855]
161,2021-10-25 02:54:00+00:00,[1.]
162,2021-10-25 02:55:00+00:00,[0.40198267]
163,2021-10-25 02:56:00+00:00,[1.]
164,2021-10-25 02:57:00+00:00,[1.]
165,2021-10-25 02:58:00+00:00,[0.554921]
166,2021-10-25 02:59:00+00:00,[1.]
167,2021-10-25 03:00:00+00:00,[1.]
168,2021-10-25 03:01:00+00:00,[1.]
169,2021-10-25 03:02:00+00:00,[-0.24086213]
170,2021-10-25 03:03:00+00:00,[-0.10566485]
171,2021-10-25 03:04:00+00:00,[-0.23724914]
172,2021-10-25 03:05:00+00:00,[0.41839367]
173,2021-10-25 03:06:00+00:00,[1.]
174,2021-10-25 03:07:00+00:00,[0.51184666]
175,2021-10-25 03:08:00+00:00,[1.]
176,2021-10-25 03:09:00+00:00,[-1.]
177,2021-10-25 03:10:00+00:00,[0.8717818]
178,2021-10-25 03:11:00+00:00,[1.]
179,2021-10-25 03:12:00+00:00,[1.]
180,2021-10-25 03:13:00+00:00,[1.]
181,2021-10-25 03:14:00+00:00,[1.]
182,2021-10-25 03:15:00+00:00,[0.8227429]
183,2021-10-25 03:16:00+00:00,[-0.11412597]
184,2021-10-25 03:17:00+00:00,[1.]
185,2021-10-25 03:18:00+00:00,[-0.2550956]
186,2021-10-25 03:19:00+00:00,[1.]
187,2021-10-25 03:20:00+00:00,[0.41152978]
188,2021-10-25 03:21:00+00:00,[-0.27157295]
189,2021-10-25 03:22:00+00:00,[0.9351592]
190,2021-10-25 03:23:00+00:00,[1.]
191,2021-10-25 03:24:00+00:00,[1.]
192,2021-10-25 03:25:00+00:00,[0.03155124]
193,2021-10-25 03:26:00+00:00,[1.]
194,2021-10-25 03:27:00+00:00,[1.]
195,2021-10-25 03:28:00+00:00,[1.]
196,2021-10-25 03:29:00+00:00,[1.]
197,2021-10-25 03:30:00+00:00,[0.232629]
198,2021-10-25 03:31:00+00:00,[1.]
199,2021-10-25 03:32:00+00:00,[0.6226406]
200,2021-10-25 03:33:00+00:00,[1.]
201,2021-10-25 03:34:00+00:00,[1.]
202,2021-10-25 03:35:00+00:00,[1.]
203,2021-10-25 03:36:00+00:00,[1.]
204,2021-10-25 03:37:00+00:00,[0.41672015]
205,2021-10-25 03:38:00+00:00,[0.4015876]
206,2021-10-25 03:39:00+00:00,[1.]
207,2021-10-25 03:40:00+00:00,[1.]
208,2021-10-25 03:41:00+00:00,[1.]
209,2021-10-25 03:42:00+00:00,[1.]
210,2021-10-25 03:43:00+00:00,[0.85859853]
211,2021-10-25 03:44:00+00:00,[1.]
212,2021-10-25 03:45:00+00:00,[1.]
213,2021-10-25 03:46:00+00:00,[1.]
214,2021-10-25 03:47:00+00:00,[1.]
215,2021-10-25 03:48:00+00:00,[1.]
216,2021-10-25 03:49:00+00:00,[0.16430902]
217,2021-10-25 03:50:00+00:00,[1.]
218,2021-10-25 03:51:00+00:00,[1.]
219,2021-10-25 03:52:00+00:00,[0.5719021]
220,2021-10-25 03:53:00+00:00,[1.]
221,2021-10-25 03:54:00+00:00,[0.11798823]
222,2021-10-25 03:55:00+00:00,[1.]
223,2021-10-25 03:56:00+00:00,[1.]
224,2021-10-25 03:57:00+00:00,[1.]
225,2021-10-25 03:58:00+00:00,[1.]
226,2021-10-25 03:59:00+00:00,[0.9506046]
227,2021-10-25 04:00:00+00:00,[1.]
228,2021-10-25 04:01:00+00:00,[0.3755414]
229,2021-10-25 04:02:00+00:00,[-0.07432646]
230,2021-10-25 04:03:00+00:00,[0.7355799]
231,2021-10-25 04:04:00+00:00,[0.9538659]
232,2021-10-25 04:05:00+00:00,[1.]
233,2021-10-25 04:06:00+00:00,[1.]
234,2021-10-25 04:07:00+00:00,[1.]
235,2021-10-25 04:08:00+00:00,[-1.]
236,2021-10-25 04:09:00+00:00,[1.]
237,2021-10-25 04:10:00+00:00,[0.94231963]
238,2021-10-25 04:11:00+00:00,[1.]
239,2021-10-25 04:12:00+00:00,[1.]
240,2021-10-25 04:13:00+00:00,[0.94776076]
241,2021-10-25 04:14:00+00:00,[1.]
242,2021-10-25 04:15:00+00:00,[-0.04438841]
243,2021-10-25 04:16:00+00:00,[1.]
244,2021-10-25 04:17:00+00:00,[-0.33425426]
245,2021-10-25 04:18:00+00:00,[0.8885495]
246,2021-10-25 04:19:00+00:00,[0.38487214]
247,2021-10-25 04:20:00+00:00,[-1.]
248,2021-10-25 04:21:00+00:00,[1.]
249,2021-10-25 04:22:00+00:00,[0.72889477]
250,2021-10-25 04:23:00+00:00,[-0.82603157]
251,2021-10-25 04:24:00+00:00,[0.8914172]
252,2021-10-25 04:25:00+00:00,[1.]
253,2021-10-25 04:26:00+00:00,[-0.05826837]
254,2021-10-25 04:27:00+00:00,[1.]
255,2021-10-25 04:28:00+00:00,[0.048926]
256,2021-10-25 04:29:00+00:00,[1.]
257,2021-10-25 04:30:00+00:00,[0.47875506]
258,2021-10-25 04:31:00+00:00,[0.38968062]
259,2021-10-25 04:32:00+00:00,[-0.1003896]
260,2021-10-25 04:33:00+00:00,[-0.04197598]
261,2021-10-25 04:34:00+00:00,[-0.16937101]
262,2021-10-25 04:35:00+00:00,[0.7925899]
263,2021-10-25 04:36:00+00:00,[0.48329496]
264,2021-10-25 04:37:00+00:00,[1.]
265,2021-10-25 04:38:00+00:00,[0.99746597]
266,2021-10-25 04:39:00+00:00,[0.03584164]
267,2021-10-25 04:40:00+00:00,[1.]
268,2021-10-25 04:41:00+00:00,[0.1535353]
269,2021-10-25 04:42:00+00:00,[1.]
270,2021-10-25 04:43:00+00:00,[0.8884813]
271,2021-10-25 04:44:00+00:00,[0.12073034]
272,2021-10-25 04:45:00+00:00,[1.]
273,2021-10-25 04:46:00+00:00,[0.04717684]
274,2021-10-25 04:47:00+00:00,[1.]
275,2021-10-25 04:48:00+00:00,[0.01200414]
276,2021-10-25 04:49:00+00:00,[1.]
277,2021-10-25 04:50:00+00:00,[0.37586594]
278,2021-10-25 04:51:00+00:00,[0.8389181]
279,2021-10-25 04:52:00+00:00,[1.]
280,2021-10-25 04:53:00+00:00,[1.]
281,2021-10-25 04:54:00+00:00,[1.]
282,2021-10-25 04:55:00+00:00,[1.]
283,2021-10-25 04:56:00+00:00,[-0.8859202]
284,2021-10-25 04:57:00+00:00,[1.]
285,2021-10-25 04:58:00+00:00,[0.86418176]
286,2021-10-25 04:59:00+00:00,[1.]
287,2021-10-25 05:00:00+00:00,[-0.0519343]
288,2021-10-25 05:01:00+00:00,[-0.3225969]
289,2021-10-25 05:02:00+00:00,[1.]
290,2021-10-25 05:03:00+00:00,[1.]
291,2021-10-25 05:04:00+00:00,[1.]
292,2021-10-25 05:05:00+00:00,[1.]
293,2021-10-25 05:06:00+00:00,[-0.36664224]
294,2021-10-25 05:07:00+00:00,[0.22659668]
295,2021-10-25 05:08:00+00:00,[0.8396069]
296,2021-10-25 05:09:00+00:00,[1.]
297,2021-10-25 05:10:00+00:00,[1.]
298,2021-10-25 05:11:00+00:00,[1.]
299,2021-10-25 05:12:00+00:00,[1.]
300,2021-10-25 05:13:00+00:00,[1.]
301,2021-10-25 05:14:00+00:00,[1.]
302,2021-10-25 05:15:00+00:00,[1.]
303,2021-10-25 05:16:00+00:00,[1.]
304,2021-10-25 05:17:00+00:00,[1.]
305,2021-10-25 05:18:00+00:00,[0.94466794]
306,2021-10-25 05:19:00+00:00,[1.]
307,2021-10-25 05:20:00+00:00,[0.9055554]
308,2021-10-25 05:21:00+00:00,[0.8183889]
309,2021-10-25 05:22:00+00:00,[0.45648867]
310,2021-10-25 05:23:00+00:00,[0.677021]
311,2021-10-25 05:24:00+00:00,[0.28782815]
312,2021-10-25 05:25:00+00:00,[1.]
313,2021-10-25 05:26:00+00:00,[1.]
314,2021-10-25 05:27:00+00:00,[1.]
315,2021-10-25 05:28:00+00:00,[1.]
316,2021-10-25 05:29:00+00:00,[1.]
317,2021-10-25 05:30:00+00:00,[0.3780405]
318,2021-10-25 05:31:00+00:00,[0.99151266]
319,2021-10-25 05:32:00+00:00,[1.]
320,2021-10-25 05:33:00+00:00,[0.18613267]
321,2021-10-25 05:34:00+00:00,[1.]
322,2021-10-25 05:35:00+00:00,[0.1021955]
323,2021-10-25 05:36:00+00:00,[0.32274276]
324,2021-10-25 05:37:00+00:00,[1.]
325,2021-10-25 05:38:00+00:00,[0.8300099]
326,2021-10-25 05:39:00+00:00,[1.]
327,2021-10-25 05:40:00+00:00,[0.26175958]
328,2021-10-25 05:41:00+00:00,[0.1640349]
329,2021-10-25 05:42:00+00:00,[1.]
330,2021-10-25 05:43:00+00:00,[1.]
331,2021-10-25 05:44:00+00:00,[-0.8331143]
332,2021-10-25 05:45:00+00:00,[0.18484062]
333,2021-10-25 05:46:00+00:00,[1.]
334,2021-10-25 05:47:00+00:00,[-0.3161738]
335,2021-10-25 05:48:00+00:00,[1.]
336,2021-10-25 05:49:00+00:00,[1.]
337,2021-10-25 05:50:00+00:00,[-0.1395858]
338,2021-10-25 05:51:00+00:00,[-1.]
339,2021-10-25 05:52:00+00:00,[-0.81318855]
340,2021-10-25 05:53:00+00:00,[1.]
341,2021-10-25 05:54:00+00:00,[1.]
342,2021-10-25 05:55:00+00:00,[1.]
343,2021-10-25 05:56:00+00:00,[0.7994405]
344,2021-10-25 05:57:00+00:00,[0.9256573]
345,2021-10-25 05:58:00+00:00,[1.]
346,2021-10-25 05:59:00+00:00,[0.4178961]
347,2021-10-25 06:00:00+00:00,[0.749745]
348,2021-10-25 06:01:00+00:00,[-0.5905237]
349,2021-10-25 06:02:00+00:00,[0.6123507]
350,2021-10-25 06:03:00+00:00,[1.]
351,2021-10-25 06:04:00+00:00,[1.]
352,2021-10-25 06:05:00+00:00,[1.]
353,2021-10-25 06:06:00+00:00,[1.]
354,2021-10-25 06:07:00+00:00,[0.88518655]
355,2021-10-25 06:08:00+00:00,[1.]
356,2021-10-25 06:09:00+00:00,[1.]
357,2021-10-25 06:10:00+00:00,[1.]
358,2021-10-25 06:11:00+00:00,[0.6731471]
359,2021-10-25 06:12:00+00:00,[1.]
360,2021-10-25 06:13:00+00:00,[1.]
361,2021-10-25 06:14:00+00:00,[0.40640798]
362,2021-10-25 06:15:00+00:00,[1.]
363,2021-10-25 06:16:00+00:00,[1.]
364,2021-10-25 06:17:00+00:00,[-0.11499667]
365,2021-10-25 06:18:00+00:00,[-0.8127849]
366,2021-10-25 06:19:00+00:00,[0.74671036]
367,2021-10-25 06:20:00+00:00,[1.]
368,2021-10-25 06:21:00+00:00,[1.]
369,2021-10-25 06:22:00+00:00,[1.]
370,2021-10-25 06:23:00+00:00,[1.]
371,2021-10-25 06:24:00+00:00,[1.]
372,2021-10-25 06:25:00+00:00,[-0.00121248]
373,2021-10-25 06:26:00+00:00,[0.8698036]
374,2021-10-25 06:27:00+00:00,[0.32076687]
375,2021-10-25 06:28:00+00:00,[0.6564269]
376,2021-10-25 06:29:00+00:00,[1.]
377,2021-10-25 06:30:00+00:00,[-0.01923603]
378,2021-10-25 06:31:00+00:00,[1.]
379,2021-10-25 06:32:00+00:00,[1.]
380,2021-10-25 06:33:00+00:00,[1.]
381,2021-10-25 06:34:00+00:00,[1.]
382,2021-10-25 06:35:00+00:00,[0.8347761]
383,2021-10-25 06:36:00+00:00,[1.]
384,2021-10-25 06:37:00+00:00,[0.17252177]
385,2021-10-25 06:38:00+00:00,[1.]
386,2021-10-25 06:39:00+00:00,[1.]
387,2021-10-25 06:40:00+00:00,[1.]
388,2021-10-25 06:41:00+00:00,[1.]
389,2021-10-25 06:42:00+00:00,[1.]
390,2021-10-25 06:43:00+00:00,[1.]
391,2021-10-25 06:44:00+00:00,[-0.12085873]
392,2021-10-25 06:45:00+00:00,[1.]
393,2021-10-25 06:46:00+00:00,[1.]
394,2021-10-25 06:47:00+00:00,[0.7717087]
395,2021-10-25 06:48:00+00:00,[0.63828886]
396,2021-10-25 06:49:00+00:00,[0.66971344]
397,2021-10-25 06:50:00+00:00,[0.6883695]
398,2021-10-25 06:51:00+00:00,[1.]
399,2021-10-25 06:52:00+00:00,[0.702079]
400,2021-10-25 06:53:00+00:00,[1.]
401,2021-10-25 06:54:00+00:00,[0.71246314]
402,2021-10-25 06:55:00+00:00,[-0.06929713]
403,2021-10-25 06:56:00+00:00,[-0.30658054]
404,2021-10-25 06:57:00+00:00,[0.9338735]
405,2021-10-25 06:58:00+00:00,[1.]
406,2021-10-25 06:59:00+00:00,[1.]
407,2021-10-25 07:00:00+00:00,[0.8472507]
408,2021-10-25 07:01:00+00:00,[1.]
409,2021-10-25 07:02:00+00:00,[0.94443893]
410,2021-10-25 07:03:00+00:00,[-0.00517488]
411,2021-10-25 07:04:00+00:00,[0.2867155]
412,2021-10-25 07:05:00+00:00,[0.90369856]
413,2021-10-25 07:06:00+00:00,[-0.43120122]
414,2021-10-25 07:07:00+00:00,[0.5785495]
415,2021-10-25 07:08:00+00:00,[1.]
416,2021-10-25 07:09:00+00:00,[0.5421978]
417,2021-10-25 07:10:00+00:00,[-1.]
418,2021-10-25 07:11:00+00:00,[1.]
419,2021-10-25 07:12:00+00:00,[1.]
420,2021-10-25 07:13:00+00:00,[1.]
421,2021-10-25 07:14:00+00:00,[1.]
422,2021-10-25 07:15:00+00:00,[1.]
423,2021-10-25 07:16:00+00:00,[-0.18138218]
424,2021-10-25 07:17:00+00:00,[1.]
425,2021-10-25 07:18:00+00:00,[1.]
426,2021-10-25 07:19:00+00:00,[0.13060671]
427,2021-10-25 07:20:00+00:00,[1.]
428,2021-10-25 07:21:00+00:00,[0.7990024]
429,2021-10-25 07:22:00+00:00,[-0.23308927]
430,2021-10-25 07:23:00+00:00,[0.62311006]
431,2021-10-25 07:24:00+00:00,[0.6161258]
432,2021-10-25 07:25:00+00:00,[0.9030891]
433,2021-10-25 07:26:00+00:00,[1.]
434,2021-10-25 07:27:00+00:00,[1.]
435,2021-10-25 07:28:00+00:00,[0.8727734]
436,2021-10-25 07:29:00+00:00,[1.]
437,2021-10-25 07:30:00+00:00,[1.]
438,2021-10-25 07:31:00+00:00,[1.]
439,2021-10-25 07:32:00+00:00,[-0.90164006]
440,2021-10-25 07:33:00+00:00,[1.]
441,2021-10-25 07:34:00+00:00,[1.]
442,2021-10-25 07:35:00+00:00,[-0.6993868]
443,2021-10-25 07:36:00+00:00,[1.]
444,2021-10-25 07:37:00+00:00,[0.35211068]
445,2021-10-25 07:38:00+00:00,[1.]
446,2021-10-25 07:39:00+00:00,[-0.09291947]
447,2021-10-25 07:40:00+00:00,[1.]
448,2021-10-25 07:41:00+00:00,[1.]
449,2021-10-25 07:42:00+00:00,[0.35509604]
450,2021-10-25 07:43:00+00:00,[1.]
451,2021-10-25 07:44:00+00:00,[0.89011425]
452,2021-10-25 07:45:00+00:00,[1.]
453,2021-10-25 07:46:00+00:00,[0.8386911]
454,2021-10-25 07:47:00+00:00,[0.4605511]
455,2021-10-25 07:48:00+00:00,[-0.18104458]
456,2021-10-25 07:49:00+00:00,[0.46553078]
457,2021-10-25 07:50:00+00:00,[0.78771985]
458,2021-10-25 07:51:00+00:00,[0.906739]
459,2021-10-25 07:52:00+00:00,[0.9445388]
460,2021-10-25 07:53:00+00:00,[0.00017619]
461,2021-10-25 07:54:00+00:00,[0.7567633]
462,2021-10-25 07:55:00+00:00,[0.62933546]
463,2021-10-25 07:56:00+00:00,[-0.22534299]
464,2021-10-25 07:57:00+00:00,[1.]
465,2021-10-25 07:58:00+00:00,[1.]
466,2021-10-25 07:59:00+00:00,[0.72240734]
467,2021-10-25 08:00:00+00:00,[-0.49564457]
468,2021-10-25 08:01:00+00:00,[1.]
469,2021-10-25 08:02:00+00:00,[1.]
470,2021-10-25 08:03:00+00:00,[1.]
471,2021-10-25 08:04:00+00:00,[0.8451165]
472,2021-10-25 08:05:00+00:00,[0.7809971]
473,2021-10-25 08:06:00+00:00,[1.]
474,2021-10-25 08:07:00+00:00,[-0.27432418]
475,2021-10-25 08:08:00+00:00,[0.5750081]
476,2021-10-25 08:09:00+00:00,[0.8019942]
477,2021-10-25 08:10:00+00:00,[0.23115277]
478,2021-10-25 08:11:00+00:00,[1.]
479,2021-10-25 08:12:00+00:00,[0.87057555]
480,2021-10-25 08:13:00+00:00,[1.]
481,2021-10-25 08:14:00+00:00,[1.]
482,2021-10-25 08:15:00+00:00,[1.]
483,2021-10-25 08:16:00+00:00,[0.5778977]
484,2021-10-25 08:17:00+00:00,[1.]
485,2021-10-25 08:18:00+00:00,[-0.00810784]
486,2021-10-25 08:19:00+00:00,[0.31534213]
487,2021-10-25 08:20:00+00:00,[0.03105348]
488,2021-10-25 08:21:00+00:00,[1.]
489,2021-10-25 08:22:00+00:00,[0.72747767]
490,2021-10-25 08:23:00+00:00,[1.]
491,2021-10-25 08:24:00+00:00,[1.]
492,2021-10-25 08:25:00+00:00,[0.675624]
493,2021-10-25 08:26:00+00:00,[1.]
494,2021-10-25 08:27:00+00:00,[0.7637247]
495,2021-10-25 08:28:00+00:00,[1.]
496,2021-10-25 08:29:00+00:00,[1.]
497,2021-10-25 08:30:00+00:00,[0.07904351]
498,2021-10-25 08:31:00+00:00,[1.]
499,2021-10-25 08:32:00+00:00,[-0.06318498]
500,2021-10-25 08:33:00+00:00,[-0.06126958]
501,2021-10-25 08:34:00+00:00,[0.42838204]
502,2021-10-25 08:35:00+00:00,[-1.]
503,2021-10-25 08:36:00+00:00,[1.]
504,2021-10-25 08:37:00+00:00,[1.]
505,2021-10-25 08:38:00+00:00,[1.]
506,2021-10-25 08:39:00+00:00,[0.9167834]
507,2021-10-25 08:40:00+00:00,[1.]
508,2021-10-25 08:41:00+00:00,[1.]
509,2021-10-25 08:42:00+00:00,[0.69530976]
510,2021-10-25 08:43:00+00:00,[1.]
511,2021-10-25 08:44:00+00:00,[0.01610881]
512,2021-10-25 08:45:00+00:00,[1.]
513,2021-10-25 08:46:00+00:00,[0.7782315]
514,2021-10-25 08:47:00+00:00,[0.9754009]
515,2021-10-25 08:48:00+00:00,[1.]
516,2021-10-25 08:49:00+00:00,[1.]
517,2021-10-25 08:50:00+00:00,[0.8095125]
518,2021-10-25 08:51:00+00:00,[1.]
519,2021-10-25 08:52:00+00:00,[-0.04541463]
520,2021-10-25 08:53:00+00:00,[0.07253462]
521,2021-10-25 08:54:00+00:00,[0.11664253]
522,2021-10-25 08:55:00+00:00,[-1.]
523,2021-10-25 08:56:00+00:00,[0.27584183]
524,2021-10-25 08:57:00+00:00,[-1.]
525,2021-10-25 08:58:00+00:00,[0.03229582]
526,2021-10-25 08:59:00+00:00,[1.]
527,2021-10-25 09:00:00+00:00,[0.93878144]
528,2021-10-25 09:01:00+00:00,[1.]
529,2021-10-25 09:02:00+00:00,[1.]
530,2021-10-25 09:03:00+00:00,[1.]
531,2021-10-25 09:04:00+00:00,[0.2657044]
532,2021-10-25 09:05:00+00:00,[0.01470852]
533,2021-10-25 09:06:00+00:00,[1.]
534,2021-10-25 09:07:00+00:00,[1.]
535,2021-10-25 09:08:00+00:00,[1.]
536,2021-10-25 09:09:00+00:00,[1.]
537,2021-10-25 09:10:00+00:00,[1.]
538,2021-10-25 09:11:00+00:00,[1.]
539,2021-10-25 09:12:00+00:00,[0.32291996]
540,2021-10-25 09:13:00+00:00,[0.33979976]
541,2021-10-25 09:14:00+00:00,[0.38153857]
542,2021-10-25 09:15:00+00:00,[-0.3117119]
543,2021-10-25 09:16:00+00:00,[1.]
544,2021-10-25 09:17:00+00:00,[-0.49832237]
545,2021-10-25 09:18:00+00:00,[0.13589352]
